@relation trafico

@attribute dia {Lunes,Martes,Miércoles,Jueves,Viernes,Sábado,Domingo}
@attribute mes {Enero,Febrero,Marzo,Abril,Mayo,Junio,Julio,Agosto,Septiembre,Octubre,Noviembre,Diciembre}
@attribute hora numeric
@attribute tipo {Laboral,Festivo,Víspera}
@attribute lluvia {si, no}
@attribute cantidad {leve,moderado,alto,muy_alto}

@data
Lunes,Junio,3,Laboral,no,leve
Martes,Junio,3,Laboral,no,leve
Miércoles,Junio,3,Laboral,no,leve
Jueves,Junio,3,Laboral,no,leve
Viernes,Julio,3,Laboral,no,leve
Sábado,Julio,3,Víspera,no,leve
Domingo,Julio,3,Festivo,no,leve
Lunes,Junio,4,Laboral,no,leve
Martes,Junio,4,Laboral,no,leve
Miércoles,Junio,4,Laboral,no,leve
Jueves,Junio,4,Laboral,no,leve
Viernes,Julio,4,Laboral,no,leve
Sábado,Julio,4,Víspera,no,leve
Domingo,Julio,4,Festivo,no,leve
Lunes,Junio,5,Laboral,no,leve
Martes,Junio,5,Laboral,no,leve
Miércoles,Junio,5,Laboral,no,leve
Jueves,Junio,5,Laboral,no,leve
Viernes,Julio,5,Laboral,no,leve
Sábado,Julio,5,Víspera,no,leve
Domingo,Julio,5,Festivo,no,leve
Lunes,Junio,6,Laboral,no,leve
Martes,Junio,6,Laboral,no,leve
Miércoles,Junio,6,Laboral,no,leve
Jueves,Junio,6,Laboral,no,leve
Viernes,Julio,6,Laboral,no,leve
Sábado,Julio,6,Víspera,no,leve
Domingo,Julio,6,Festivo,no,leve
Lunes,Junio,7,Laboral,no,leve
Martes,Junio,7,Laboral,no,leve
Miércoles,Junio,7,Laboral,no,moderado
Jueves,Junio,7,Laboral,no,moderado
Viernes,Julio,7,Laboral,no,moderado
Sábado,Julio,7,Víspera,no,moderado
Domingo,Julio,7,Festivo,no,moderado
Lunes,Junio,8,Laboral,no,leve
Martes,Junio,8,Laboral,no,leve
Miércoles,Junio,8,Laboral,no,muy_alto
Jueves,Junio,8,Laboral,no,muy_alto
Viernes,Julio,8,Laboral,no,muy_alto
Sábado,Julio,8,Víspera,no,muy_alto
Domingo,Julio,8,Festivo,no,muy_alto
Lunes,Junio,9,Laboral,no,moderado
Martes,Junio,9,Laboral,no,leve
Miércoles,Junio,9,Laboral,no,muy_alto
Jueves,Junio,9,Laboral,no,muy_alto
Viernes,Julio,9,Laboral,no,alto
Sábado,Julio,9,Víspera,no,muy_alto
Domingo,Julio,9,Festivo,no,muy_alto
Lunes,Junio,10,Laboral,no,moderado
Martes,Junio,10,Laboral,no,leve
Miércoles,Junio,10,Laboral,no,alto
Jueves,Junio,10,Laboral,no,alto
Viernes,Julio,10,Laboral,no,alto
Sábado,Julio,10,Víspera,no,alto
Domingo,Julio,10,Festivo,no,alto
Lunes,Junio,11,Laboral,no,moderado
Martes,Junio,11,Laboral,no,moderado
Miércoles,Junio,11,Laboral,no,alto
Jueves,Junio,11,Laboral,no,alto
Viernes,Julio,11,Laboral,no,alto
Sábado,Julio,11,Víspera,no,leve
Domingo,Julio,11,Festivo,no,alto
Lunes,Junio,12,Laboral,no,alto
Martes,Junio,12,Laboral,no,alto
Miércoles,Junio,12,Laboral,no,alto
Jueves,Junio,12,Laboral,no,alto
Viernes,Julio,12,Laboral,no,alto
Sábado,Julio,12,Víspera,no,alto
Domingo,Julio,12,Festivo,no,alto
Lunes,Junio,13,Laboral,no,alto
Martes,Junio,13,Laboral,no,alto
Miércoles,Junio,13,Laboral,no,alto
Jueves,Junio,13,Laboral,no,alto
Viernes,Julio,13,Laboral,no,alto
Sábado,Julio,13,Víspera,no,alto
Domingo,Julio,13,Festivo,no,muy_alto
Lunes,Junio,14,Laboral,no,alto
Martes,Junio,14,Laboral,no,alto
Miércoles,Junio,14,Laboral,no,muy_alto
Jueves,Junio,14,Laboral,no,muy_alto
Viernes,Julio,14,Laboral,no,muy_alto
Sábado,Julio,14,Víspera,no,leve
Domingo,Julio,14,Festivo,no,alto
Lunes,Junio,15,Laboral,no,alto
Martes,Junio,15,Laboral,no,alto
Miércoles,Junio,15,Laboral,no,muy_alto
Jueves,Junio,15,Laboral,no,muy_alto
Viernes,Julio,15,Laboral,no,muy_alto
Sábado,Julio,15,Víspera,no,muy_alto
Domingo,Julio,15,Festivo,no,alto
Lunes,Junio,16,Laboral,no,alto
Martes,Junio,16,Laboral,no,moderado
Miércoles,Junio,16,Laboral,no,muy_alto
Jueves,Junio,16,Laboral,no,muy_alto
Viernes,Julio,16,Laboral,no,leve
Sábado,Julio,16,Víspera,no,muy_alto
Domingo,Julio,16,Festivo,no,alto
Lunes,Junio,17,Laboral,no,alto
Martes,Junio,17,Laboral,no,moderado
Miércoles,Junio,17,Laboral,no,muy_alto
Jueves,Junio,17,Laboral,no,muy_alto
Viernes,Julio,17,Laboral,no,moderado
Sábado,Julio,17,Víspera,no,muy_alto
Domingo,Julio,17,Festivo,no,muy_alto
Lunes,Junio,18,Laboral,no,alto
Martes,Junio,18,Laboral,no,alto
Miércoles,Junio,18,Laboral,no,muy_alto
Jueves,Junio,18,Laboral,no,muy_alto
Viernes,Julio,18,Laboral,no,moderado
Sábado,Julio,18,Víspera,no,muy_alto
Domingo,Julio,18,Festivo,no,muy_alto
Lunes,Junio,19,Laboral,no,alto
Martes,Junio,19,Laboral,no,alto
Miércoles,Junio,19,Laboral,no,muy_alto
Jueves,Junio,19,Laboral,no,muy_alto
Viernes,Julio,19,Laboral,no,alto
Sábado,Julio,19,Víspera,no,muy_alto
Domingo,Julio,19,Festivo,no,alto
Lunes,Junio,20,Laboral,no,alto
Martes,Junio,20,Laboral,no,alto
Miércoles,Junio,20,Laboral,no,alto
Jueves,Junio,20,Laboral,no,muy_alto
Viernes,Julio,20,Laboral,no,moderado
Sábado,Julio,20,Víspera,no,alto
Domingo,Julio,20,Festivo,no,alto
Lunes,Junio,21,Laboral,no,alto
Martes,Junio,21,Laboral,no,alto
Miércoles,Junio,21,Laboral,no,alto
Jueves,Junio,21,Laboral,no,alto
Viernes,Julio,21,Laboral,no,moderado
Sábado,Julio,21,Víspera,no,alto
Domingo,Julio,21,Festivo,no,alto
Lunes,Junio,22,Laboral,no,alto
Martes,Junio,22,Laboral,no,alto
Miércoles,Junio,22,Laboral,no,alto
Jueves,Junio,22,Laboral,no,alto
Viernes,Julio,22,Laboral,no,moderado
Sábado,Julio,22,Víspera,no,alto
Domingo,Julio,22,Festivo,no,alto
Lunes,Junio,23,Laboral,no,moderado
Martes,Junio,23,Laboral,no,moderado
Miércoles,Junio,23,Laboral,no,moderado
Jueves,Junio,23,Laboral,no,moderado
Viernes,Julio,23,Laboral,no,moderado
Sábado,Julio,23,Víspera,no,moderado
Domingo,Julio,23,Festivo,no,moderado
Lunes,Junio,24,Laboral,no,leve
Martes,Junio,24,Laboral,no,leve
Miércoles,Junio,24,Laboral,no,leve
Jueves,Junio,24,Laboral,no,leve
Viernes,Julio,24,Laboral,no,leve
Sábado,Julio,24,Víspera,no,leve
Domingo,Julio,24,Festivo,no,leve
Lunes,Julio,1,Laboral,no,leve
Martes,Julio,1,Laboral,no,leve
Miércoles,Julio,1,Laboral,no,leve
Jueves,Julio,1,Laboral,no,leve
Viernes,Julio,1,Laboral,no,leve
Sábado,Julio,1,Víspera,no,leve
Domingo,Julio,1,Festivo,no,leve
Lunes,Julio,2,Laboral,no,leve
Martes,Julio,2,Laboral,no,leve
Miércoles,Julio,2,Laboral,no,leve
Jueves,Julio,2,Laboral,no,leve
Viernes,Julio,2,Laboral,no,leve
Sábado,Julio,2,Víspera,no,leve
Domingo,Julio,2,Festivo,no,leve
Lunes,Julio,3,Laboral,no,leve
Martes,Julio,3,Laboral,no,leve
Miércoles,Julio,3,Laboral,no,leve
Jueves,Julio,3,Laboral,no,leve
Viernes,Julio,3,Laboral,no,leve
Sábado,Julio,3,Víspera,no,leve
Domingo,Julio,3,Festivo,no,leve
Lunes,Julio,4,Laboral,no,leve
Martes,Julio,4,Laboral,no,leve
Miércoles,Julio,4,Laboral,no,leve
Jueves,Julio,4,Laboral,no,leve
Viernes,Julio,4,Laboral,no,leve
Sábado,Julio,4,Víspera,no,leve
Domingo,Julio,4,Festivo,no,leve
Lunes,Julio,5,Laboral,no,leve
Martes,Julio,5,Laboral,no,leve
Miércoles,Julio,5,Laboral,no,leve
Jueves,Julio,5,Laboral,no,leve
Viernes,Julio,5,Laboral,no,leve
Sábado,Julio,5,Víspera,no,leve
Domingo,Julio,5,Festivo,no,leve
Lunes,Julio,6,Laboral,no,leve
Martes,Julio,6,Laboral,no,leve
Miércoles,Julio,6,Laboral,no,leve
Jueves,Julio,6,Laboral,no,leve
Viernes,Julio,6,Laboral,no,leve
Sábado,Julio,6,Víspera,no,leve
Domingo,Julio,6,Festivo,no,leve
Lunes,Julio,7,Laboral,no,leve
Martes,Julio,7,Laboral,no,leve
Miércoles,Julio,7,Laboral,no,moderado
Jueves,Julio,7,Laboral,no,moderado
Viernes,Julio,7,Laboral,no,moderado
Sábado,Julio,7,Víspera,no,moderado
Domingo,Julio,7,Festivo,no,moderado
Lunes,Julio,8,Laboral,no,leve
Martes,Julio,8,Laboral,no,leve
Miércoles,Julio,8,Laboral,no,muy_alto
Jueves,Julio,8,Laboral,no,alto
Viernes,Julio,8,Laboral,no,muy_alto
Sábado,Julio,8,Víspera,no,muy_alto
Domingo,Julio,8,Festivo,no,muy_alto
Lunes,Julio,9,Laboral,no,moderado
Martes,Julio,9,Laboral,no,leve
Miércoles,Julio,9,Laboral,no,alto
Jueves,Julio,9,Laboral,no,alto
Viernes,Julio,9,Laboral,no,muy_alto
Sábado,Julio,9,Víspera,no,muy_alto
Domingo,Julio,9,Festivo,no,alto
Lunes,Julio,10,Laboral,no,moderado
Martes,Julio,10,Laboral,no,moderado
Miércoles,Julio,10,Laboral,no,alto
Jueves,Julio,10,Laboral,no,alto
Viernes,Julio,10,Laboral,no,muy_alto
Sábado,Julio,10,Víspera,no,alto
Domingo,Julio,10,Festivo,no,alto
Lunes,Julio,11,Laboral,no,alto
Martes,Julio,11,Laboral,no,moderado
Miércoles,Julio,11,Laboral,no,alto
Jueves,Julio,11,Laboral,no,alto
Viernes,Julio,11,Laboral,no,alto
Sábado,Julio,11,Víspera,no,alto
Domingo,Julio,11,Festivo,no,alto
Lunes,Julio,12,Laboral,no,alto
Martes,Julio,12,Laboral,no,alto
Miércoles,Julio,12,Laboral,no,alto
Jueves,Julio,12,Laboral,no,alto
Viernes,Julio,12,Laboral,no,alto
Sábado,Julio,12,Víspera,no,alto
Domingo,Julio,12,Festivo,no,alto
Lunes,Julio,13,Laboral,no,alto
Martes,Julio,13,Laboral,no,alto
Miércoles,Julio,13,Laboral,no,alto
Jueves,Julio,13,Laboral,no,alto
Viernes,Julio,13,Laboral,no,alto
Sábado,Julio,13,Víspera,no,alto
Domingo,Julio,13,Festivo,no,alto
Lunes,Julio,14,Laboral,no,alto
Martes,Julio,14,Laboral,no,alto
Miércoles,Julio,14,Laboral,no,muy_alto
Jueves,Julio,14,Laboral,no,muy_alto
Viernes,Julio,14,Laboral,no,muy_alto
Sábado,Julio,14,Víspera,no,muy_alto
Domingo,Julio,14,Festivo,no,muy_alto
Lunes,Julio,15,Laboral,no,alto
Martes,Julio,15,Laboral,no,moderado
Miércoles,Julio,15,Laboral,no,muy_alto
Jueves,Julio,15,Laboral,no,muy_alto
Viernes,Julio,15,Laboral,no,muy_alto
Sábado,Julio,15,Víspera,no,muy_alto
Domingo,Julio,15,Festivo,no,muy_alto
Lunes,Julio,16,Laboral,no,alto
Martes,Julio,16,Laboral,no,moderado
Miércoles,Julio,16,Laboral,no,muy_alto
Jueves,Julio,16,Laboral,no,muy_alto
Viernes,Julio,16,Laboral,no,muy_alto
Sábado,Julio,16,Víspera,no,muy_alto
Domingo,Julio,16,Festivo,no,muy_alto
Lunes,Julio,17,Laboral,no,alto
Martes,Julio,17,Laboral,no,moderado
Miércoles,Julio,17,Laboral,no,muy_alto
Jueves,Julio,17,Laboral,no,muy_alto
Viernes,Julio,17,Laboral,no,alto
Sábado,Julio,17,Víspera,no,muy_alto
Domingo,Julio,17,Festivo,no,muy_alto
Lunes,Julio,18,Laboral,no,alto
Martes,Julio,18,Laboral,no,alto
Miércoles,Julio,18,Laboral,no,alto
Jueves,Julio,18,Laboral,no,muy_alto
Viernes,Julio,18,Laboral,no,muy_alto
Sábado,Julio,18,Víspera,no,muy_alto
Domingo,Julio,18,Festivo,no,muy_alto
Lunes,Julio,19,Laboral,no,alto
Martes,Julio,19,Laboral,no,alto
Miércoles,Julio,19,Laboral,no,alto
Jueves,Julio,19,Laboral,no,muy_alto
Viernes,Julio,19,Laboral,no,alto
Sábado,Julio,19,Víspera,no,alto
Domingo,Julio,19,Festivo,no,muy_alto
Lunes,Julio,20,Laboral,no,alto
Martes,Julio,20,Laboral,no,alto
Miércoles,Julio,20,Laboral,no,alto
Jueves,Julio,20,Laboral,no,alto
Viernes,Julio,20,Laboral,no,alto
Sábado,Julio,20,Víspera,no,alto
Domingo,Julio,20,Festivo,no,alto
Lunes,Julio,21,Laboral,no,alto
Martes,Julio,21,Laboral,no,alto
Miércoles,Julio,21,Laboral,no,moderado
Jueves,Julio,21,Laboral,no,alto
Viernes,Julio,21,Laboral,no,alto
Sábado,Julio,21,Víspera,no,alto
Domingo,Julio,21,Festivo,no,alto
Lunes,Julio,22,Laboral,no,alto
Martes,Julio,22,Laboral,no,moderado
Miércoles,Julio,22,Laboral,no,moderado
Jueves,Julio,22,Laboral,no,alto
Viernes,Julio,22,Laboral,no,alto
Sábado,Julio,22,Víspera,no,alto
Domingo,Julio,22,Festivo,no,alto
Lunes,Julio,23,Laboral,no,moderado
Martes,Julio,23,Laboral,no,moderado
Miércoles,Julio,23,Laboral,no,moderado
Jueves,Julio,23,Laboral,no,moderado
Viernes,Julio,23,Laboral,no,moderado
Sábado,Julio,23,Víspera,no,moderado
Domingo,Julio,23,Festivo,no,moderado
Lunes,Julio,24,Laboral,no,leve
Martes,Julio,24,Laboral,no,leve
Miércoles,Julio,24,Laboral,no,leve
Jueves,Julio,24,Laboral,no,leve
Viernes,Julio,24,Laboral,no,leve
Sábado,Julio,24,Víspera,no,leve
Domingo,Julio,24,Festivo,no,leve
Lunes,Julio,1,Laboral,no,leve
Martes,Julio,1,Laboral,no,leve
Miércoles,Julio,1,Laboral,no,leve
Jueves,Julio,1,Laboral,no,leve
Viernes,Julio,1,Laboral,no,leve
Sábado,Julio,1,Víspera,no,leve
Domingo,Julio,1,Festivo,no,leve
Lunes,Julio,2,Laboral,no,leve
Martes,Julio,2,Laboral,no,leve
Miércoles,Julio,2,Laboral,no,leve
Jueves,Julio,2,Laboral,no,leve
Viernes,Julio,2,Laboral,no,leve
Sábado,Julio,2,Víspera,no,leve
Domingo,Julio,2,Festivo,no,leve
Lunes,Julio,3,Laboral,no,leve
Martes,Julio,3,Laboral,no,leve
Miércoles,Julio,3,Laboral,no,leve
Jueves,Julio,3,Laboral,no,leve
Viernes,Julio,3,Laboral,no,leve
Sábado,Julio,3,Víspera,no,leve
Domingo,Julio,3,Festivo,no,leve
Lunes,Julio,4,Laboral,no,leve
Martes,Julio,4,Laboral,no,leve
Miércoles,Julio,4,Laboral,no,leve
Jueves,Julio,4,Laboral,no,leve
Viernes,Julio,4,Laboral,no,leve
Sábado,Julio,4,Víspera,no,leve
Domingo,Julio,4,Festivo,no,leve
Lunes,Julio,5,Laboral,no,leve
Martes,Julio,5,Laboral,no,leve
Miércoles,Julio,5,Laboral,no,leve
Jueves,Julio,5,Laboral,no,leve
Viernes,Julio,5,Laboral,no,leve
Sábado,Julio,5,Víspera,no,leve
Domingo,Julio,5,Festivo,no,leve
Lunes,Julio,6,Laboral,no,leve
Martes,Julio,6,Laboral,no,leve
Miércoles,Julio,6,Laboral,no,leve
Jueves,Julio,6,Laboral,no,leve
Viernes,Julio,6,Laboral,no,leve
Sábado,Julio,6,Víspera,no,leve
Domingo,Julio,6,Festivo,no,leve
Lunes,Julio,7,Laboral,no,leve
Martes,Julio,7,Laboral,no,leve
Miércoles,Julio,7,Laboral,no,moderado
Jueves,Julio,7,Laboral,no,moderado
Viernes,Julio,7,Laboral,no,moderado
Sábado,Julio,7,Víspera,no,moderado
Domingo,Julio,7,Festivo,no,moderado
Lunes,Julio,8,Laboral,no,leve
Martes,Julio,8,Laboral,no,leve
Miércoles,Julio,8,Laboral,no,alto
Jueves,Julio,8,Laboral,no,muy_alto
Viernes,Julio,8,Laboral,no,muy_alto
Sábado,Julio,8,Víspera,no,alto
Domingo,Julio,8,Festivo,no,alto
Lunes,Julio,9,Laboral,no,moderado
Martes,Julio,9,Laboral,no,leve
Miércoles,Julio,9,Laboral,no,alto
Jueves,Julio,9,Laboral,no,alto
Viernes,Julio,9,Laboral,no,alto
Sábado,Julio,9,Víspera,no,alto
Domingo,Julio,9,Festivo,no,alto
Lunes,Julio,10,Laboral,no,moderado
Martes,Julio,10,Laboral,no,leve
Miércoles,Julio,10,Laboral,no,alto
Jueves,Julio,10,Laboral,no,alto
Viernes,Julio,10,Laboral,no,alto
Sábado,Julio,10,Víspera,no,alto
Domingo,Julio,10,Festivo,no,alto
Lunes,Julio,11,Laboral,no,alto
Martes,Julio,11,Laboral,no,moderado
Miércoles,Julio,11,Laboral,no,alto
Jueves,Julio,11,Laboral,no,alto
Viernes,Julio,11,Laboral,no,alto
Sábado,Julio,11,Víspera,no,alto
Domingo,Julio,11,Festivo,no,alto
Lunes,Julio,12,Laboral,no,alto
Martes,Julio,12,Laboral,no,alto
Miércoles,Julio,12,Laboral,no,alto
Jueves,Julio,12,Laboral,no,alto
Viernes,Julio,12,Laboral,no,alto
Sábado,Julio,12,Víspera,no,alto
Domingo,Julio,12,Festivo,no,alto
Lunes,Julio,13,Laboral,no,alto
Martes,Julio,13,Laboral,no,alto
Miércoles,Julio,13,Laboral,no,alto
Jueves,Julio,13,Laboral,no,alto
Viernes,Julio,13,Laboral,no,alto
Sábado,Julio,13,Víspera,no,alto
Domingo,Julio,13,Festivo,no,alto
Lunes,Julio,14,Laboral,no,alto
Martes,Julio,14,Laboral,no,alto
Miércoles,Julio,14,Laboral,no,muy_alto
Jueves,Julio,14,Laboral,no,muy_alto
Viernes,Julio,14,Laboral,no,muy_alto
Sábado,Julio,14,Víspera,no,muy_alto
Domingo,Julio,14,Festivo,no,alto
Lunes,Julio,15,Laboral,no,alto
Martes,Julio,15,Laboral,no,alto
Miércoles,Julio,15,Laboral,no,muy_alto
Jueves,Julio,15,Laboral,no,muy_alto
Viernes,Julio,15,Laboral,no,muy_alto
Sábado,Julio,15,Víspera,no,muy_alto
Domingo,Julio,15,Festivo,no,muy_alto
Lunes,Julio,16,Laboral,no,alto
Martes,Julio,16,Laboral,no,moderado
Miércoles,Julio,16,Laboral,no,muy_alto
Jueves,Julio,16,Laboral,no,muy_alto
Viernes,Julio,16,Laboral,no,muy_alto
Sábado,Julio,16,Víspera,no,muy_alto
Domingo,Julio,16,Festivo,no,muy_alto
Lunes,Julio,17,Laboral,no,alto
Martes,Julio,17,Laboral,no,moderado
Miércoles,Julio,17,Laboral,no,muy_alto
Jueves,Julio,17,Laboral,no,muy_alto
Viernes,Julio,17,Laboral,no,muy_alto
Sábado,Julio,17,Víspera,no,alto
Domingo,Julio,17,Festivo,no,alto
Lunes,Julio,18,Laboral,no,alto
Martes,Julio,18,Laboral,no,alto
Miércoles,Julio,18,Laboral,no,muy_alto
Jueves,Julio,18,Laboral,no,muy_alto
Viernes,Julio,18,Laboral,no,alto
Sábado,Julio,18,Víspera,no,alto
Domingo,Julio,18,Festivo,no,alto
Lunes,Julio,19,Laboral,no,alto
Martes,Julio,19,Laboral,no,alto
Miércoles,Julio,19,Laboral,no,alto
Jueves,Julio,19,Laboral,no,alto
Viernes,Julio,19,Laboral,no,muy_alto
Sábado,Julio,19,Víspera,no,alto
Domingo,Julio,19,Festivo,no,alto
Lunes,Julio,20,Laboral,no,alto
Martes,Julio,20,Laboral,no,alto
Miércoles,Julio,20,Laboral,no,alto
Jueves,Julio,20,Laboral,no,alto
Viernes,Julio,20,Laboral,no,alto
Sábado,Julio,20,Víspera,no,moderado
Domingo,Julio,20,Festivo,no,moderado
Lunes,Julio,21,Laboral,no,alto
Martes,Julio,21,Laboral,no,alto
Miércoles,Julio,21,Laboral,no,alto
Jueves,Julio,21,Laboral,no,alto
Viernes,Julio,21,Laboral,no,alto
Sábado,Julio,21,Víspera,no,moderado
Domingo,Julio,21,Festivo,no,moderado
Lunes,Julio,22,Laboral,no,alto
Martes,Julio,22,Laboral,no,moderado
Miércoles,Julio,22,Laboral,no,alto
Jueves,Julio,22,Laboral,no,alto
Viernes,Julio,22,Laboral,no,alto
Sábado,Julio,22,Víspera,no,alto
Domingo,Julio,22,Festivo,no,alto
Lunes,Julio,23,Laboral,no,moderado
Martes,Julio,23,Laboral,no,leve
Miércoles,Julio,23,Laboral,no,moderado
Jueves,Julio,23,Laboral,no,moderado
Viernes,Julio,23,Laboral,no,moderado
Sábado,Julio,23,Víspera,no,moderado
Domingo,Julio,23,Festivo,no,moderado
Lunes,Julio,24,Laboral,no,leve
Martes,Julio,24,Laboral,no,leve
Miércoles,Julio,24,Laboral,no,leve
Jueves,Julio,24,Laboral,no,leve
Viernes,Julio,24,Laboral,no,leve
Sábado,Julio,24,Víspera,no,leve
Domingo,Julio,24,Festivo,no,leve
Lunes,Julio,1,Laboral,no,leve
Martes,Julio,1,Laboral,no,leve
Miércoles,Julio,1,Laboral,no,leve
Jueves,Julio,1,Laboral,no,leve
Viernes,Julio,1,Laboral,no,leve
Sábado,Julio,1,Víspera,no,leve
Domingo,Julio,1,Festivo,no,leve
Lunes,Julio,2,Laboral,no,leve
Martes,Julio,2,Laboral,no,leve
Miércoles,Julio,2,Laboral,no,leve
Jueves,Julio,2,Laboral,no,leve
Viernes,Julio,2,Laboral,no,leve
Sábado,Julio,2,Víspera,no,leve
Domingo,Julio,2,Festivo,no,leve
Lunes,Julio,3,Laboral,no,leve
Martes,Julio,3,Laboral,no,leve
Miércoles,Julio,3,Laboral,no,leve
Jueves,Julio,3,Laboral,no,leve
Viernes,Julio,3,Laboral,no,leve
Sábado,Julio,3,Víspera,no,leve
Domingo,Julio,3,Festivo,no,leve
Lunes,Julio,4,Laboral,no,leve
Martes,Julio,4,Laboral,no,leve
Miércoles,Julio,4,Laboral,no,leve
Jueves,Julio,4,Laboral,no,leve
Viernes,Julio,4,Laboral,no,leve
Sábado,Julio,4,Víspera,no,leve
Domingo,Julio,4,Festivo,no,leve
Lunes,Julio,5,Laboral,no,leve
Martes,Julio,5,Laboral,no,leve
Miércoles,Julio,5,Laboral,no,leve
Jueves,Julio,5,Laboral,no,leve
Viernes,Julio,5,Laboral,no,leve
Sábado,Julio,5,Víspera,no,leve
Domingo,Julio,5,Festivo,no,leve
Lunes,Julio,6,Laboral,no,leve
Martes,Julio,6,Laboral,no,leve
Miércoles,Julio,6,Laboral,no,leve
Jueves,Julio,6,Laboral,no,leve
Viernes,Julio,6,Laboral,no,leve
Sábado,Julio,6,Víspera,no,leve
Domingo,Julio,6,Festivo,no,leve
Lunes,Julio,7,Laboral,no,leve
Martes,Julio,7,Laboral,no,leve
Miércoles,Julio,7,Laboral,no,moderado
Jueves,Julio,7,Laboral,no,moderado
Viernes,Julio,7,Laboral,no,moderado
Sábado,Julio,7,Víspera,no,moderado
Domingo,Julio,7,Festivo,no,moderado
Lunes,Julio,8,Laboral,no,leve
Martes,Julio,8,Laboral,no,leve
Miércoles,Julio,8,Laboral,no,muy_alto
Jueves,Julio,8,Laboral,no,alto
Viernes,Julio,8,Laboral,no,alto
Sábado,Julio,8,Víspera,no,alto
Domingo,Julio,8,Festivo,no,alto
Lunes,Julio,9,Laboral,no,leve
Martes,Julio,9,Laboral,no,leve
Miércoles,Julio,9,Laboral,no,alto
Jueves,Julio,9,Laboral,no,alto
Viernes,Julio,9,Laboral,no,alto
Sábado,Julio,9,Víspera,no,alto
Domingo,Julio,9,Festivo,no,alto
Lunes,Julio,10,Laboral,no,leve
Martes,Julio,10,Laboral,no,leve
Miércoles,Julio,10,Laboral,no,alto
Jueves,Julio,10,Laboral,no,alto
Viernes,Julio,10,Laboral,no,alto
Sábado,Julio,10,Víspera,no,alto
Domingo,Julio,10,Festivo,no,alto
Lunes,Julio,11,Laboral,no,moderado
Martes,Julio,11,Laboral,no,moderado
Miércoles,Julio,11,Laboral,no,alto
Jueves,Julio,11,Laboral,no,alto
Viernes,Julio,11,Laboral,no,alto
Sábado,Julio,11,Víspera,no,alto
Domingo,Julio,11,Festivo,no,alto
Lunes,Julio,12,Laboral,no,alto
Martes,Julio,12,Laboral,no,moderado
Miércoles,Julio,12,Laboral,no,alto
Jueves,Julio,12,Laboral,no,alto
Viernes,Julio,12,Laboral,no,alto
Sábado,Julio,12,Víspera,no,leve
Domingo,Julio,12,Festivo,no,alto
Lunes,Julio,13,Laboral,no,alto
Martes,Julio,13,Laboral,no,alto
Miércoles,Julio,13,Laboral,no,moderado
Jueves,Julio,13,Laboral,no,alto
Viernes,Julio,13,Laboral,no,alto
Sábado,Julio,13,Víspera,no,leve
Domingo,Julio,13,Festivo,no,alto
Lunes,Julio,14,Laboral,no,alto
Martes,Julio,14,Laboral,no,alto
Miércoles,Julio,14,Laboral,no,moderado
Jueves,Julio,14,Laboral,no,muy_alto
Viernes,Julio,14,Laboral,no,muy_alto
Sábado,Julio,14,Víspera,no,muy_alto
Domingo,Julio,14,Festivo,no,muy_alto
Lunes,Julio,15,Laboral,no,alto
Martes,Julio,15,Laboral,no,moderado
Miércoles,Julio,15,Laboral,no,alto
Jueves,Julio,15,Laboral,no,muy_alto
Viernes,Julio,15,Laboral,no,muy_alto
Sábado,Julio,15,Víspera,no,muy_alto
Domingo,Julio,15,Festivo,no,muy_alto
Lunes,Julio,16,Laboral,no,moderado
Martes,Julio,16,Laboral,no,moderado
Miércoles,Julio,16,Laboral,no,muy_alto
Jueves,Julio,16,Laboral,no,muy_alto
Viernes,Julio,16,Laboral,no,muy_alto
Sábado,Julio,16,Víspera,no,muy_alto
Domingo,Julio,16,Festivo,no,muy_alto
Lunes,Julio,17,Laboral,no,alto
Martes,Julio,17,Laboral,no,moderado
Miércoles,Julio,17,Laboral,no,alto
Jueves,Julio,17,Laboral,no,alto
Viernes,Julio,17,Laboral,no,muy_alto
Sábado,Julio,17,Víspera,no,alto
Domingo,Julio,17,Festivo,no,alto
Lunes,Julio,18,Laboral,no,alto
Martes,Julio,18,Laboral,no,alto
Miércoles,Julio,18,Laboral,no,muy_alto
Jueves,Julio,18,Laboral,no,muy_alto
Viernes,Julio,18,Laboral,no,muy_alto
Sábado,Julio,18,Víspera,no,alto
Domingo,Julio,18,Festivo,no,alto
Lunes,Julio,19,Laboral,no,moderado
Martes,Julio,19,Laboral,no,alto
Miércoles,Julio,19,Laboral,no,alto
Jueves,Julio,19,Laboral,no,alto
Viernes,Julio,19,Laboral,no,muy_alto
Sábado,Julio,19,Víspera,no,alto
Domingo,Julio,19,Festivo,no,alto
Lunes,Julio,20,Laboral,no,moderado
Martes,Julio,20,Laboral,no,alto
Miércoles,Julio,20,Laboral,no,alto
Jueves,Julio,20,Laboral,no,alto
Viernes,Julio,20,Laboral,no,alto
Sábado,Julio,20,Víspera,no,alto
Domingo,Julio,20,Festivo,no,moderado
Lunes,Julio,21,Laboral,no,alto
Martes,Julio,21,Laboral,no,alto
Miércoles,Julio,21,Laboral,no,alto
Jueves,Julio,21,Laboral,no,alto
Viernes,Julio,21,Laboral,no,moderado
Sábado,Julio,21,Víspera,no,alto
Domingo,Julio,21,Festivo,no,alto
Lunes,Julio,22,Laboral,no,alto
