@relation ./DatosEnPDF/16_01-04_01-10.pdf

@attribute dia {Lunes,Martes,Miércoles,Jueves,Viernes,Sábado,Domingo}
@attribute mes {Enero,Febrero,Marzo,Abril,Mayo,Junio,Julio,Agosto,Septiembre,Octubre,Noviembre,Diciembre}
@attribute hora numeric
@attribute tipo {Laboral,Festivo,Víspera}
@attribute lluvia {si, no}
@attribute cantidad numeric

@data
Domingo,Agosto,11,Festivo,no,3200
Lunes,Agosto,12,Laboral,no,6382
Martes,Agosto,12,Laboral,no,6364
Miércoles,Agosto,12,Laboral,no,6223
Jueves,Agosto,12,Laboral,no,6542
Viernes,Agosto,12,Laboral,no,6646
Sábado,Agosto,12,Víspera,no,5387
Domingo,Agosto,12,Festivo,no,4392
Lunes,Agosto,13,Laboral,no,6749
Martes,Agosto,13,Laboral,no,6576
Miércoles,Agosto,13,Laboral,no,6210
Jueves,Agosto,13,Laboral,no,6872
Viernes,Agosto,13,Laboral,no,6742
Sábado,Agosto,13,Víspera,no,5745
Domingo,Agosto,13,Festivo,no,4747
Lunes,Agosto,14,Laboral,no,7118
Martes,Agosto,14,Laboral,no,7234
Miércoles,Agosto,14,Laboral,no,7499
Jueves,Agosto,14,Laboral,no,7485
Viernes,Agosto,14,Laboral,no,7584
Sábado,Agosto,14,Víspera,no,6085
Domingo,Agosto,14,Festivo,no,4807
Lunes,Agosto,15,Laboral,no,6305
Martes,Agosto,15,Laboral,no,7496
Miércoles,Agosto,15,Laboral,no,6769
Jueves,Agosto,15,Laboral,no,7814
Viernes,Agosto,15,Laboral,no,5981
Sábado,Agosto,15,Víspera,no,5242
Domingo,Agosto,15,Festivo,no,3837
Lunes,Agosto,16,Laboral,no,4952
Martes,Agosto,16,Laboral,no,7369
Miércoles,Agosto,16,Laboral,no,7888
Jueves,Agosto,16,Laboral,no,7538
Viernes,Agosto,16,Laboral,no,7226
Sábado,Agosto,16,Víspera,no,3950
Domingo,Agosto,16,Festivo,no,3169
Lunes,Agosto,17,Laboral,no,5090
Martes,Agosto,17,Laboral,no,7140
Miércoles,Agosto,17,Laboral,no,7448
Jueves,Agosto,17,Laboral,no,7186
Viernes,Agosto,17,Laboral,no,5900
Sábado,Agosto,17,Víspera,no,4134
Domingo,Agosto,17,Festivo,no,3465
Lunes,Agosto,18,Laboral,no,5738
Martes,Agosto,18,Laboral,no,6782
Miércoles,Agosto,18,Laboral,no,6736
Jueves,Agosto,18,Laboral,no,6941
Viernes,Agosto,18,Laboral,no,6245
Sábado,Agosto,18,Víspera,no,4424
Domingo,Agosto,18,Festivo,no,4041
Lunes,Agosto,19,Laboral,no,5988
Martes,Agosto,19,Laboral,no,6207
Miércoles,Agosto,19,Laboral,no,5986
Jueves,Agosto,19,Laboral,no,6360
Viernes,Agosto,19,Laboral,no,5961
Sábado,Agosto,19,Víspera,no,4227
Domingo,Agosto,19,Festivo,no,3488
Lunes,Agosto,20,Laboral,no,6112
Martes,Agosto,20,Laboral,no,5777
Miércoles,Agosto,20,Laboral,no,5380
Jueves,Agosto,20,Laboral,no,4983
Viernes,Agosto,20,Laboral,no,5237
Sábado,Agosto,20,Víspera,no,4272
Domingo,Agosto,20,Festivo,no,2922
Lunes,Agosto,21,Laboral,no,6423
Martes,Agosto,21,Laboral,no,6139
Miércoles,Agosto,21,Laboral,no,5751
Jueves,Agosto,21,Laboral,no,4420
Viernes,Agosto,21,Laboral,no,6144
Sábado,Agosto,21,Víspera,no,5306
Domingo,Agosto,21,Festivo,no,4425
Lunes,Agosto,22,Laboral,no,6082
Martes,Agosto,22,Laboral,no,4652
Miércoles,Agosto,22,Laboral,no,4628
Jueves,Agosto,22,Laboral,no,5118
Viernes,Agosto,22,Laboral,no,5087
Sábado,Agosto,22,Víspera,no,5224
Domingo,Agosto,22,Festivo,no,4147
Lunes,Agosto,23,Laboral,no,4210
Martes,Agosto,23,Laboral,no,3094
Miércoles,Agosto,23,Laboral,no,3032
Jueves,Agosto,23,Laboral,no,3157
Viernes,Agosto,23,Laboral,no,3551
Sábado,Agosto,23,Víspera,no,3850
Domingo,Agosto,23,Festivo,no,2855
Lunes,Agosto,24,Laboral,no,2127
Martes,Agosto,24,Laboral,no,1617
Miércoles,Agosto,24,Laboral,no,1636
Jueves,Agosto,24,Laboral,no,1817
Viernes,Agosto,24,Laboral,no,2345
Sábado,Agosto,24,Víspera,no,2640
Domingo,Agosto,24,Festivo,no,1679
Lunes,Agosto,1,Laboral,no,875
Martes,Agosto,1,Laboral,no,845
Miércoles,Agosto,1,Laboral,no,891
Jueves,Agosto,1,Laboral,no,1145
Viernes,Agosto,1,Laboral,no,1168
Sábado,Agosto,1,Víspera,no,1609
Domingo,Agosto,1,Festivo,no,1627
Lunes,Agosto,2,Laboral,no,514
Martes,Agosto,2,Laboral,no,459
Miércoles,Agosto,2,Laboral,no,442
Jueves,Agosto,2,Laboral,no,610
Viernes,Agosto,2,Laboral,no,619
Sábado,Agosto,2,Víspera,no,1033
Domingo,Agosto,2,Festivo,no,1120
Lunes,Agosto,3,Laboral,no,226
Martes,Agosto,3,Laboral,no,332
Miércoles,Agosto,3,Laboral,no,291
Jueves,Agosto,3,Laboral,no,318
Viernes,Agosto,3,Laboral,no,354
Sábado,Agosto,3,Víspera,no,686
Domingo,Agosto,3,Festivo,no,779
Lunes,Agosto,4,Laboral,no,201
Martes,Agosto,4,Laboral,no,303
Miércoles,Agosto,4,Laboral,no,263
Jueves,Agosto,4,Laboral,no,275
Viernes,Agosto,4,Laboral,no,354
Sábado,Agosto,4,Víspera,no,462
Domingo,Agosto,4,Festivo,no,557
Lunes,Agosto,5,Laboral,no,277
Martes,Agosto,5,Laboral,no,376
Miércoles,Agosto,5,Laboral,no,367
Jueves,Agosto,5,Laboral,no,406
Viernes,Agosto,5,Laboral,no,416
Sábado,Agosto,5,Víspera,no,442
Domingo,Agosto,5,Festivo,no,469
Lunes,Agosto,6,Laboral,no,902
Martes,Agosto,6,Laboral,no,1240
Miércoles,Agosto,6,Laboral,no,1208
Jueves,Agosto,6,Laboral,no,1272
Viernes,Agosto,6,Laboral,no,1244
Sábado,Agosto,6,Víspera,no,848
Domingo,Agosto,6,Festivo,no,819
Lunes,Agosto,7,Laboral,no,2102
Martes,Agosto,7,Laboral,no,3756
Miércoles,Agosto,7,Laboral,no,3637
Jueves,Agosto,7,Laboral,no,3614
Viernes,Agosto,7,Laboral,no,3523
Sábado,Agosto,7,Víspera,no,1209
Domingo,Agosto,7,Festivo,no,976
Lunes,Agosto,8,Laboral,no,5673
Martes,Agosto,8,Laboral,no,6625
Miércoles,Agosto,8,Laboral,no,6668
Jueves,Agosto,8,Laboral,no,6463
Viernes,Agosto,8,Laboral,no,6460
Sábado,Agosto,8,Víspera,no,1960
Domingo,Agosto,8,Festivo,no,1316
Lunes,Agosto,9,Laboral,no,4189
Martes,Agosto,9,Laboral,no,6161
Miércoles,Agosto,9,Laboral,no,5918
Jueves,Agosto,9,Laboral,no,6120
Viernes,Agosto,9,Laboral,no,6155
Sábado,Agosto,9,Víspera,no,2949
Domingo,Agosto,9,Festivo,no,1743
Lunes,Agosto,10,Laboral,no,4542
Martes,Agosto,10,Laboral,no,6227
Miércoles,Agosto,10,Laboral,no,5840
Jueves,Agosto,10,Laboral,no,6278
Viernes,Agosto,10,Laboral,no,6167
Sábado,Agosto,10,Víspera,no,3886
Domingo,Agosto,10,Festivo,no,2668
Lunes,Agosto,11,Laboral,no,5242
Martes,Agosto,11,Laboral,no,6386
Miércoles,Agosto,11,Laboral,no,5978
Jueves,Agosto,11,Laboral,no,6402
Viernes,Agosto,11,Laboral,no,6111
Sábado,Agosto,11,Víspera,no,4683
Domingo,Agosto,11,Festivo,no,3836
Lunes,Agosto,12,Laboral,no,6162
Martes,Agosto,12,Laboral,no,6552
Miércoles,Agosto,12,Laboral,no,6536
Jueves,Agosto,12,Laboral,no,6711
Viernes,Agosto,12,Laboral,no,3169
Sábado,Agosto,12,Víspera,no,5798
Domingo,Agosto,12,Festivo,no,4700
Lunes,Agosto,13,Laboral,no,5693
Martes,Agosto,13,Laboral,no,6609
Miércoles,Agosto,13,Laboral,no,6644
Jueves,Agosto,13,Laboral,no,6869
Viernes,Agosto,13,Laboral,no,6797
Sábado,Agosto,13,Víspera,no,6021
Domingo,Agosto,13,Festivo,no,5025
Lunes,Agosto,14,Laboral,no,7150
Martes,Agosto,14,Laboral,no,7292
Miércoles,Agosto,14,Laboral,no,7070
Jueves,Agosto,14,Laboral,no,6657
Viernes,Agosto,14,Laboral,no,7845
Sábado,Agosto,14,Víspera,no,6122
Domingo,Agosto,14,Festivo,no,4894
Lunes,Agosto,15,Laboral,no,6969
Martes,Agosto,15,Laboral,no,7379
Miércoles,Agosto,15,Laboral,no,7239
Jueves,Agosto,15,Laboral,no,7502
Viernes,Agosto,15,Laboral,no,7555
Sábado,Agosto,15,Víspera,no,5327
Domingo,Agosto,15,Festivo,no,4118
Lunes,Agosto,16,Laboral,no,5028
Martes,Agosto,16,Laboral,no,7336
Miércoles,Agosto,16,Laboral,no,6967
Jueves,Agosto,16,Laboral,no,7274
Viernes,Agosto,16,Laboral,no,6929
Sábado,Agosto,16,Víspera,no,4214
Domingo,Agosto,16,Festivo,no,3367
Lunes,Agosto,17,Laboral,no,2583
Martes,Agosto,17,Laboral,no,6888
Miércoles,Agosto,17,Laboral,no,6666
Jueves,Agosto,17,Laboral,no,6250
Viernes,Agosto,17,Laboral,no,6705
Sábado,Agosto,17,Víspera,no,4316
Domingo,Agosto,17,Festivo,no,3878
Lunes,Agosto,18,Laboral,no,1751
Martes,Agosto,18,Laboral,no,6689
Miércoles,Agosto,18,Laboral,no,6363
Jueves,Agosto,18,Laboral,no,6700
Viernes,Agosto,18,Laboral,no,6471
Sábado,Agosto,18,Víspera,no,4780
Domingo,Agosto,18,Festivo,no,4565
Lunes,Agosto,19,Laboral,no,5207
Martes,Agosto,19,Laboral,no,6552
Miércoles,Agosto,19,Laboral,no,5436
Jueves,Agosto,19,Laboral,no,6602
Viernes,Agosto,19,Laboral,no,6235
Sábado,Agosto,19,Víspera,no,4790
Domingo,Agosto,19,Festivo,no,4700
Lunes,Agosto,20,Laboral,no,3479
Martes,Agosto,20,Laboral,no,6151
Miércoles,Agosto,20,Laboral,no,4362
Jueves,Agosto,20,Laboral,no,5887
Viernes,Agosto,20,Laboral,no,5078
Sábado,Agosto,20,Víspera,no,5374
Domingo,Agosto,20,Festivo,no,5046
Lunes,Agosto,21,Laboral,no,3172
Martes,Agosto,21,Laboral,no,5356
Miércoles,Agosto,21,Laboral,no,4897
Jueves,Agosto,21,Laboral,no,5876
Viernes,Agosto,21,Laboral,no,5827
Sábado,Agosto,21,Víspera,no,5348
Domingo,Agosto,21,Festivo,no,4812
Lunes,Agosto,22,Laboral,no,4486
Martes,Agosto,22,Laboral,no,4151
Miércoles,Agosto,22,Laboral,no,4638
Jueves,Agosto,22,Laboral,no,4727
Viernes,Agosto,22,Laboral,no,5213
Sábado,Agosto,22,Víspera,no,4909
Domingo,Agosto,22,Festivo,no,4152
Lunes,Agosto,23,Laboral,no,2874
Martes,Agosto,23,Laboral,no,3054
Miércoles,Agosto,23,Laboral,no,3298
Jueves,Agosto,23,Laboral,no,3240
Viernes,Agosto,23,Laboral,no,3648
Sábado,Agosto,23,Víspera,no,3715
Domingo,Agosto,23,Festivo,no,2773
Lunes,Agosto,24,Laboral,no,1528
Martes,Agosto,24,Laboral,no,1611
Miércoles,Agosto,24,Laboral,no,2173
Jueves,Agosto,24,Laboral,no,1915
Viernes,Agosto,24,Laboral,no,2297
Sábado,Agosto,24,Víspera,no,2324
Domingo,Agosto,24,Festivo,no,2109
Lunes,Agosto,1,Festivo,no,1686
Martes,Agosto,1,Laboral,no,851
Miércoles,Agosto,1,Laboral,no,827
Jueves,Agosto,1,Laboral,no,995
Viernes,Agosto,1,Laboral,no,1080
Sábado,Agosto,1,Víspera,no,1559
Domingo,Agosto,1,Festivo,no,1587
Lunes,Agosto,2,Festivo,no,1160
Martes,Agosto,2,Laboral,no,497
Miércoles,Agosto,2,Laboral,no,486
Jueves,Agosto,2,Laboral,no,542
Viernes,Agosto,2,Laboral,no,597
Sábado,Agosto,2,Víspera,no,1030
Domingo,Agosto,2,Festivo,no,1120
Lunes,Agosto,3,Festivo,no,706
Martes,Agosto,3,Laboral,no,325
Miércoles,Agosto,3,Laboral,no,279
Jueves,Agosto,3,Laboral,no,258
Viernes,Agosto,3,Laboral,no,361
Sábado,Agosto,3,Víspera,no,653
Domingo,Agosto,3,Festivo,no,807
Lunes,Agosto,4,Festivo,no,504
Martes,Agosto,4,Laboral,no,283
Miércoles,Agosto,4,Laboral,no,263
Jueves,Agosto,4,Laboral,no,253
Viernes,Agosto,4,Laboral,no,282
Sábado,Agosto,4,Víspera,no,430
Domingo,Agosto,4,Festivo,no,643
Lunes,Agosto,5,Festivo,no,407
Martes,Agosto,5,Laboral,no,423
Miércoles,Agosto,5,Laboral,no,422
Jueves,Agosto,5,Laboral,no,375
Viernes,Agosto,5,Laboral,no,444
Sábado,Agosto,5,Víspera,no,447
Domingo,Agosto,5,Festivo,no,552
Lunes,Agosto,6,Festivo,no,842
Martes,Agosto,6,Laboral,no,1268
Miércoles,Agosto,6,Laboral,no,1328
Jueves,Agosto,6,Laboral,no,1220
Viernes,Agosto,6,Laboral,no,1288
Sábado,Agosto,6,Víspera,no,876
Domingo,Agosto,6,Festivo,no,784
Lunes,Agosto,7,Festivo,no,1088
Martes,Agosto,7,Laboral,no,3727
Miércoles,Agosto,7,Laboral,no,3678
Jueves,Agosto,7,Laboral,no,3607
Viernes,Agosto,7,Laboral,no,3767
Sábado,Agosto,7,Víspera,no,1239
Domingo,Agosto,7,Festivo,no,988
Lunes,Agosto,8,Festivo,no,1388
Martes,Agosto,8,Laboral,no,6256
Miércoles,Agosto,8,Laboral,no,6147
Jueves,Agosto,8,Laboral,no,6240
Viernes,Agosto,8,Laboral,no,6137
Sábado,Agosto,8,Víspera,no,1820
Domingo,Agosto,8,Festivo,no,1139
Lunes,Agosto,9,Festivo,no,1875
Martes,Agosto,9,Laboral,no,5521
Miércoles,Agosto,9,Laboral,no,5496
Jueves,Agosto,9,Laboral,no,5295
Viernes,Agosto,9,Laboral,no,4713
Sábado,Agosto,9,Víspera,no,2471
Domingo,Agosto,9,Festivo,no,1514
Lunes,Agosto,10,Festivo,no,2864
Martes,Agosto,10,Laboral,no,5361
Miércoles,Agosto,10,Laboral,no,5362
Jueves,Agosto,10,Laboral,no,5215
Viernes,Agosto,10,Laboral,no,4848
Sábado,Agosto,10,Víspera,no,3314
Domingo,Agosto,10,Festivo,no,2504
Lunes,Agosto,11,Festivo,no,3919
Martes,Agosto,11,Laboral,no,5834
Miércoles,Agosto,11,Laboral,no,5637
Jueves,Agosto,11,Laboral,no,5675
Viernes,Agosto,11,Laboral,no,5737
Sábado,Agosto,11,Víspera,no,4298
Domingo,Agosto,11,Festivo,no,3634
Lunes,Agosto,12,Festivo,no,4973
Martes,Agosto,12,Laboral,no,6629
Miércoles,Agosto,12,Laboral,no,6313
Jueves,Agosto,12,Laboral,no,6504
Viernes,Agosto,12,Laboral,no,6579
Sábado,Agosto,12,Víspera,no,5628
Domingo,Agosto,12,Festivo,no,4562
Lunes,Agosto,13,Festivo,no,5421
Martes,Agosto,13,Laboral,no,6792
Miércoles,Agosto,13,Laboral,no,6638
Jueves,Agosto,13,Laboral,no,6660
Viernes,Agosto,13,Laboral,no,6835
Sábado,Agosto,13,Víspera,no,5838
Domingo,Agosto,13,Festivo,no,4905
Lunes,Agosto,14,Festivo,no,5672
Martes,Agosto,14,Laboral,no,7054
Miércoles,Agosto,14,Laboral,no,7026
Jueves,Agosto,14,Laboral,no,7072
Viernes,Agosto,14,Laboral,no,7476
Sábado,Agosto,14,Víspera,no,6126
Domingo,Agosto,14,Festivo,no,5406
Lunes,Agosto,15,Festivo,no,4771
Martes,Agosto,15,Laboral,no,7140
Miércoles,Agosto,15,Laboral,no,7367
Jueves,Agosto,15,Laboral,no,7067
Viernes,Agosto,15,Laboral,no,5754
Sábado,Agosto,15,Víspera,no,5164
Domingo,Agosto,15,Festivo,no,4515
Lunes,Agosto,16,Festivo,no,4222
Martes,Agosto,16,Laboral,no,7257
Miércoles,Agosto,16,Laboral,no,7039
Jueves,Agosto,16,Laboral,no,6554
Viernes,Agosto,16,Laboral,no,6875
Sábado,Agosto,16,Víspera,no,4163
Domingo,Agosto,16,Festivo,no,3827
Lunes,Agosto,17,Festivo,no,4392
Martes,Agosto,17,Laboral,no,6655
Miércoles,Agosto,17,Laboral,no,6683
Jueves,Agosto,17,Laboral,no,6568
Viernes,Agosto,17,Laboral,no,6248
Sábado,Agosto,17,Víspera,no,4292
Domingo,Agosto,17,Festivo,no,4512
Lunes,Agosto,18,Festivo,no,4864
Martes,Agosto,18,Laboral,no,6361
Miércoles,Agosto,18,Laboral,no,6532
Jueves,Agosto,18,Laboral,no,6261
Viernes,Agosto,18,Laboral,no,6221
Sábado,Agosto,18,Víspera,no,4524
Domingo,Agosto,18,Festivo,no,5379
Lunes,Agosto,19,Festivo,no,5055
Martes,Agosto,19,Laboral,no,5538
Miércoles,Agosto,19,Laboral,no,5645
Jueves,Agosto,19,Laboral,no,5571
Viernes,Agosto,19,Laboral,no,5311
Sábado,Agosto,19,Víspera,no,4067
Domingo,Agosto,19,Festivo,no,5425
Lunes,Agosto,20,Festivo,no,5567
Martes,Agosto,20,Laboral,no,5644
Miércoles,Agosto,20,Laboral,no,4365
Jueves,Agosto,20,Laboral,no,4326
Viernes,Agosto,20,Laboral,no,4002
Sábado,Agosto,20,Víspera,no,3640
Domingo,Agosto,20,Festivo,no,5208
Lunes,Agosto,21,Festivo,no,5296
Martes,Agosto,21,Laboral,no,5675
Miércoles,Agosto,21,Laboral,no,5307
Jueves,Agosto,21,Laboral,no,5286
Viernes,Agosto,21,Laboral,no,5329
Sábado,Agosto,21,Víspera,no,4737
Domingo,Agosto,21,Festivo,no,4416
Lunes,Agosto,22,Festivo,no,4118
Martes,Agosto,22,Laboral,no,4227
Miércoles,Agosto,22,Laboral,no,4343
Jueves,Agosto,22,Laboral,no,4685
Viernes,Agosto,22,Laboral,no,4949
Sábado,Agosto,22,Víspera,no,4880
Domingo,Agosto,22,Festivo,no,3779
Lunes,Agosto,23,Festivo,no,2810
Martes,Agosto,23,Laboral,no,2840
Miércoles,Agosto,23,Laboral,no,2967
Jueves,Agosto,23,Laboral,no,3126
Viernes,Agosto,23,Laboral,no,3425
Sábado,Agosto,23,Víspera,no,3469
Domingo,Agosto,23,Festivo,no,2400
Lunes,Agosto,24,Festivo,no,1667
Martes,Agosto,24,Laboral,no,1489
Miércoles,Agosto,24,Laboral,no,1612
Jueves,Agosto,24,Laboral,no,1800
Viernes,Agosto,24,Laboral,no,2111
Sábado,Agosto,24,Víspera,no,2311
Domingo,Agosto,24,Festivo,no,1475
Lunes,Agosto,1,Laboral,no,847
Martes,Agosto,1,Laboral,no,803
Miércoles,Agosto,1,Laboral,no,852
Jueves,Agosto,1,Laboral,si,937
Viernes,Agosto,1,Laboral,no,1028
Sábado,Agosto,1,Víspera,no,1612
Domingo,Agosto,1,Festivo,no,1726
Lunes,Agosto,2,Laboral,no,413
Martes,Agosto,2,Laboral,no,500
Miércoles,Agosto,2,Laboral,no,497
Jueves,Agosto,2,Laboral,si,572
Viernes,Agosto,2,Laboral,no,602
Sábado,Agosto,2,Víspera,no,1097
Domingo,Agosto,2,Festivo,no,1167
Lunes,Agosto,3,Laboral,no,302
Martes,Agosto,3,Laboral,no,318
Miércoles,Agosto,3,Laboral,no,252
Jueves,Agosto,3,Laboral,si,305
Viernes,Agosto,3,Laboral,no,352
Sábado,Agosto,3,Víspera,no,662
Domingo,Agosto,3,Festivo,no,794
Lunes,Agosto,4,Laboral,no,249
Martes,Agosto,4,Laboral,no,284
Miércoles,Agosto,4,Laboral,no,243
Jueves,Agosto,4,Laboral,si,250
Viernes,Agosto,4,Laboral,no,273
Sábado,Agosto,4,Víspera,no,442
Domingo,Agosto,4,Festivo,no,636
Lunes,Agosto,5,Laboral,no,378
Martes,Agosto,5,Laboral,no,391
Miércoles,Agosto,5,Laboral,no,397
Jueves,Agosto,5,Laboral,si,380
Viernes,Agosto,5,Laboral,no,435
Sábado,Agosto,5,Víspera,no,463
Domingo,Agosto,5,Festivo,no,613
Lunes,Agosto,6,Laboral,no,1238
Martes,Agosto,6,Laboral,no,1205
Miércoles,Agosto,6,Laboral,no,1154
Jueves,Agosto,6,Laboral,si,1262
Viernes,Agosto,6,Laboral,no,1218
Sábado,Agosto,6,Víspera,no,834
Domingo,Agosto,6,Festivo,no,866
Lunes,Agosto,7,Laboral,no,3542
Martes,Agosto,7,Laboral,no,3614
Miércoles,Agosto,7,Laboral,no,3533
Jueves,Agosto,7,Laboral,si,3647
Viernes,Agosto,7,Laboral,no,3637
Sábado,Agosto,7,Víspera,no,1154
Domingo,Agosto,7,Festivo,no,985
Lunes,Agosto,8,Laboral,no,6328
Martes,Agosto,8,Laboral,no,6411
Miércoles,Agosto,8,Laboral,no,6453
Jueves,Agosto,8,Laboral,si,6208
Viernes,Agosto,8,Laboral,no,6066
Sábado,Agosto,8,Víspera,no,1813
Domingo,Agosto,8,Festivo,no,1194
Lunes,Agosto,9,Laboral,no,5885
Martes,Agosto,9,Laboral,no,5945
Miércoles,Agosto,9,Laboral,no,5764
Jueves,Agosto,9,Laboral,si,5441
Viernes,Agosto,9,Laboral,no,5843
Sábado,Agosto,9,Víspera,no,2820
Domingo,Agosto,9,Festivo,no,1543
Lunes,Agosto,10,Laboral,no,5531
Martes,Agosto,10,Laboral,no,5203
Miércoles,Agosto,10,Laboral,no,5216
Jueves,Agosto,10,Laboral,si,6142
Viernes,Agosto,10,Laboral,no,5510
Sábado,Agosto,10,Víspera,no,3925
Domingo,Agosto,10,Festivo,no,2471
Lunes,Agosto,11,Laboral,no,5888
Martes,Agosto,11,Laboral,no,6048
Miércoles,Agosto,11,Laboral,no,5626
Jueves,Agosto,11,Laboral,si,5887
Viernes,Agosto,11,Laboral,no,5759
Sábado,Agosto,11,Víspera,no,4798
Domingo,Agosto,11,Festivo,no,3691
Lunes,Agosto,12,Laboral,no,6559
Martes,Agosto,12,Laboral,no,6327
Miércoles,Agosto,12,Laboral,no,6177
Jueves,Agosto,12,Laboral,si,6551
Viernes,Agosto,12,Laboral,no,6709
Sábado,Agosto,12,Víspera,no,5893
Domingo,Agosto,12,Festivo,no,4662
Lunes,Agosto,13,Laboral,no,6595
Martes,Agosto,13,Laboral,no,6514
Miércoles,Agosto,13,Laboral,no,6509
Jueves,Agosto,13,Laboral,si,6572
Viernes,Agosto,13,Laboral,no,6746
Sábado,Agosto,13,Víspera,no,6309
Domingo,Agosto,13,Festivo,no,5120
Lunes,Agosto,14,Laboral,no,6922
Martes,Agosto,14,Laboral,no,6826
Miércoles,Agosto,14,Laboral,no,7104
Jueves,Agosto,14,Laboral,si,7187
Viernes,Agosto,14,Laboral,no,7775
Sábado,Agosto,14,Víspera,no,6571
Domingo,Agosto,14,Festivo,no,5548
Lunes,Agosto,15,Laboral,no,6729
Martes,Agosto,15,Laboral,no,6735
Miércoles,Agosto,15,Laboral,no,7059
Jueves,Agosto,15,Laboral,si,7497
Viernes,Agosto,15,Laboral,no,7966
Sábado,Agosto,15,Víspera,no,5728
Domingo,Agosto,15,Festivo,no,4680
Lunes,Agosto,16,Laboral,no,6640
Martes,Agosto,16,Laboral,no,6687
Miércoles,Agosto,16,Laboral,no,6825
Jueves,Agosto,16,Laboral,si,7138
Viernes,Agosto,16,Laboral,no,7291
Sábado,Agosto,16,Víspera,no,4785
Domingo,Agosto,16,Festivo,no,3630
Lunes,Agosto,17,Laboral,no,6446
Martes,Agosto,17,Laboral,no,6504
Miércoles,Agosto,17,Laboral,no,6610
Jueves,Agosto,17,Laboral,si,6927
Viernes,Agosto,17,Laboral,no,6890
Sábado,Agosto,17,Víspera,no,5016
Domingo,Agosto,17,Festivo,no,4267
Lunes,Agosto,18,Laboral,no,6307
Martes,Agosto,18,Laboral,no,6003
Miércoles,Agosto,18,Laboral,no,6127
Jueves,Agosto,18,Laboral,si,6645
Viernes,Agosto,18,Laboral,no,6570
Sábado,Agosto,18,Víspera,no,5465
Domingo,Agosto,18,Festivo,no,5302
Lunes,Agosto,19,Laboral,no,5560
Martes,Agosto,19,Laboral,no,5201
Miércoles,Agosto,19,Laboral,no,5291
Jueves,Agosto,19,Laboral,si,6640
Viernes,Agosto,19,Laboral,no,6281
Sábado,Agosto,19,Víspera,no,5700
Domingo,Agosto,19,Festivo,no,4999
Lunes,Agosto,20,Laboral,no,4227
Martes,Agosto,20,Laboral,no,4524
Miércoles,Agosto,20,Laboral,no,4167
Jueves,Agosto,20,Laboral,si,5871
Viernes,Agosto,20,Laboral,no,6270
Sábado,Agosto,20,Víspera,no,6166
Domingo,Agosto,20,Festivo,no,4804
Lunes,Agosto,21,Laboral,no,5233
Martes,Agosto,21,Laboral,no,5811
Miércoles,Agosto,21,Laboral,no,5630
Jueves,Agosto,21,Laboral,si,5164
Viernes,Agosto,21,Laboral,no,6836
Sábado,Agosto,21,Víspera,no,5753
Domingo,Agosto,21,Festivo,no,5140
Lunes,Agosto,22,Laboral,no,4517
Martes,Agosto,22,Laboral,no,4468
Miércoles,Agosto,22,Laboral,no,4537
Jueves,Agosto,22,Laboral,si,4449
Viernes,Agosto,22,Laboral,no,4908
Sábado,Agosto,22,Víspera,no,4944
Domingo,Agosto,22,Festivo,no,4162
Lunes,Agosto,23,Laboral,no,2882
Martes,Agosto,23,Laboral,no,3023
Miércoles,Agosto,23,Laboral,no,3053
Jueves,Agosto,23,Laboral,si,2995
Viernes,Agosto,23,Laboral,no,3331
Sábado,Agosto,23,Víspera,no,3428
Domingo,Agosto,23,Festivo,no,2708
Lunes,Agosto,24,Laboral,no,1455
Martes,Agosto,24,Laboral,no,1587
Miércoles,Agosto,24,Laboral,no,1697
Jueves,Agosto,24,Laboral,si,1749
Viernes,Agosto,24,Laboral,no,2856
Sábado,Agosto,24,Víspera,no,2304
Domingo,Agosto,24,Festivo,no,1682
Lunes,Agosto,1,Laboral,no,887
Martes,Agosto,1,Laboral,no,899
Miércoles,Agosto,1,Laboral,no,926
Jueves,Septiembre,1,Laboral,no,885
Viernes,Septiembre,1,Laboral,no,1018
Sábado,Septiembre,1,Víspera,no,1749
Domingo,Septiembre,1,Festivo,no,2004
Lunes,Agosto,2,Laboral,no,490
Martes,Agosto,2,Laboral,no,516
Miércoles,Agosto,2,Laboral,no,484
Jueves,Septiembre,2,Laboral,no,550
Viernes,Septiembre,2,Laboral,no,597
Sábado,Septiembre,2,Víspera,no,1138
Domingo,Septiembre,2,Festivo,no,1263
Lunes,Agosto,3,Laboral,no,297
Martes,Agosto,3,Laboral,no,308
Miércoles,Agosto,3,Laboral,no,268
Jueves,Septiembre,3,Laboral,no,291
Viernes,Septiembre,3,Laboral,no,324
Sábado,Septiembre,3,Víspera,no,761
Domingo,Septiembre,3,Festivo,no,871
Lunes,Agosto,4,Laboral,no,231
Martes,Agosto,4,Laboral,no,267
Miércoles,Agosto,4,Laboral,no,244
Jueves,Septiembre,4,Laboral,no,244
Viernes,Septiembre,4,Laboral,no,269
Sábado,Septiembre,4,Víspera,no,503
Domingo,Septiembre,4,Festivo,no,668
Lunes,Agosto,5,Laboral,no,354
Martes,Agosto,5,Laboral,no,424
Miércoles,Agosto,5,Laboral,no,394
Jueves,Septiembre,5,Laboral,no,436
Viernes,Septiembre,5,Laboral,no,448
Sábado,Septiembre,5,Víspera,no,478
Domingo,Septiembre,5,Festivo,no,589
Lunes,Agosto,6,Laboral,no,1245
